,in,out1,out2
30,1903SpringI,"IOS950,TRI888,TYS627,VEN593,TYR590,ALB412,PIA376,GRE343,VIE297,TUN296,SER285,NAP273,APU260,AES257,WMS217,BUD213,ADS209,TUS185,MAR184,EMS175,BUL102,GOL99,SPA(SouthCoast)88,GAL84,SMY83,MAO79,BOH78,ROM75,SYR70,SPA65,POR63,MUN61,RUM51,BUR45,BUL(SouthCoast)44,NAF39,GAS37,ARM33,CON30,UKR19,RUH13,BER12,SIL12,KIE9,ANK6,IRS4,BRE4,BLA3,SEV3,NAO3,PAR2,DEN1,PIC1,PRU1,ENC1,BUL(EastCoast)1,WAL1,","IOS5592,VEN5393,TYS5041,TRI4390,TUN3382,TYR3381,PIA3346,NAP2333,ALB2208,APU2131,WMS2058,ROM1935,TUS1882,MAR1557,GRE1428,ADS1406,VIE1405,AES1192,GOL1187,NAF934,EMS908,SER862,BUD715,BOH606,SPA(SouthCoast)584,SMY538,SPA522,SYR465,MAO457,BUL340,...,SIL104,ARM97,BER70,RUH62,BRE46,NAO43,ANK41,KIE39,IRS29,ENC29,UKR20,SEV20,SPA(NorthCoast)15,PAR14,PRU12,BLA9,WAR9,HOL8,BUL(EastCoast)5,PIC5,DEN4,BEL3,BAL2,HEL2,LIV1,MOS1,SPAVIACONVOY1,SWE1,TRIVIACONVOY1,WAL1,Name:target,Length:68,dtype:int64"
31,1903SpringG,"MUN1155,BEL1066,DEN1037,RUH1030,KIE1009,SIL954,BUR952,HOL925,SWE831,PRU766,BAL742,NTH699,BER594,PIC507,HEL459,LIV401,BOH360,NWY324,TYR320,SKA279,WAR267,GAS248,GOB226,FIN209,PAR209,MOS175,YOR131,ENC128,GAL126,EDI122,...,NWG66,PIA54,UKR47,WAL44,SEV25,TRI23,VEN23,SPA23,BUD19,STP(NorthCoast)17,LVP16,ROM9,STP(SouthCoast)8,BAR7,CLY7,MAO6,TUS4,APU3,RUM3,IRS3,SER3,POR2,NAP2,GOL2,ALB2,KIEVIACONVOY1,SPA(SouthCoast)1,WMS1,NAO1,TUN1,Name:target,Length:65,dtype:int64","KIE6071,RUH5637,MUN5515,DEN4661,BEL4439,HOL4368,BUR3672,SIL3575,BER3273,BAL2987,SWE2715,PRU2558,HEL2432,NTH2306,PIC1495,TYR1395,BOH1366,LIV1234,SKA1153,WAR954,NWY890,PAR709,GOB700,GAS658,FIN561,GAL465,MOS429,VIE410,ENC399,EDI396,...,SPA87,WAL71,STP(NorthCoast)54,BAR49,STP(SouthCoast)48,SEV46,LVP39,MAO28,ROM27,TUS25,IRS19,CLY17,RUM14,SER12,ALB9,APU8,GOL5,WMS4,NAO4,ADS4,POR3,NAP2,BUL2,KIEVIACONVOY2,SPA(SouthCoast)1,TYS1,DENVIACONVOY1,GRE1,TUN1,SWEVIACONVOY1,Name:target,Length:71,dtype:int64"
32,1903SpringA,"RUM1459,GAL1287,SER1198,BUL1145,BUD865,TRI711,GRE696,VIE670,TYR666,AES579,ALB521,UKR474,ADS427,VEN423,BOH394,IOS391,CON283,SIL231,ROM172,NAP163,WAR160,APU154,SEV152,EMS117,MUN113,BUL(SouthCoast)103,MOS101,PIA69,TUS62,SMY57,TYS48,TUN46,BLA38,ANK22,PRU21,BER19,LIV16,ARM14,RUH11,MAR10,KIE8,WMS8,BUR8,SYR5,NAF4,BUL(EastCoast)3,BAL1,STP1,HOL1,PIC1,STP(NorthCoast)1,","SER5176,TRI5128,BUD4731,GAL4563,RUM4487,VIE3806,ALB3145,TYR3034,BUL2986,GRE2816,ADS2066,VEN2008,AES1570,BOH1556,UKR1378,IOS1338,APU787,SIL637,CON598,WAR594,ROM465,SEV434,MUN398,NAP384,BUL(SouthCoast)381,MOS349,PIA306,EMS304,TUS197,TUN193,TYS154,SMY149,BLA106,LIV77,PRU68,ARM67,ANK64,BER56,BUR46,RUH34,MAR31,NAF29,KIE26,SYR24,GOL24,WMS23,STP20,BUL(EastCoast)19,HOL4,MAO3,PIC2,FIN2,GAS2,BEL1,DEN1,BAL1,SPA1,SWE1,STP(NorthCoast)1,"
33,1903SpringT,"BUL3072,CON2081,AES2028,RUM1816,GRE1599,SER1193,ARM1135,SEV1125,EMS1076,IOS852,ALB798,ANK741,BLA720,SMY438,UKR394,BUD373,MOS319,TRI299,BUL(SouthCoast)163,ADS150,TUN148,GAL143,NAP142,APU112,TYS85,BUL(EastCoast)70,VIE55,WAR42,VEN32,STP30,LIV15,TYR11,SYR7,SIL6,BULVIACONVOY3,WMS2,FIN2,BOH2,BAR2,ARMVIACONVOY1,ROM1,NAF1,GOL1,SEVVIACONVOY1,NWY1,","BUL9702,CON7668,AES6403,GRE5064,RUM4947,ARM3776,SER3677,EMS3199,SEV3129,ANK2948,SMY2938,BLA2644,IOS2571,ALB2138,UKR1048,BUD732,MOS686,BUL(SouthCoast)607,TRI588,BUL(EastCoast)407,GAL396,ADS362,TUN358,NAP335,APU256,TYS206,SYR195,WAR111,VIE91,STP87,VEN56,LIV48,ROM23,TYR20,SIL12,WMS10,BULVIACONVOY7,BOH5,NAF3,GOL3,PRU2,MUN2,FIN2,BAR2,NWY2,ARMVIACONVOY2,SEVVIACONVOY1,STP(SouthCoast)1,PIA1,ANKVIACONVOY1,GOB1,"
34,1903SpringR,"RUM2195,NWY1874,GAL1724,SEV1168,SWE1037,UKR950,BUD930,BLA851,SIL850,ARM789,WAR714,STP628,PRU552,BAL548,VIE522,LIV500,CON492,FIN455,SKA435,SER434,GOB432,BAR415,BER406,DEN405,MOS397,BUL397,NWG381,STP(NorthCoast)339,ANK309,BOH291,...,TRI236,NTH182,MUN112,SMY112,TYR96,BUL(EastCoast)91,GRE91,STP(SouthCoast)68,AES53,EDI52,VEN48,CLY45,SYR45,ALB44,HEL34,BUR30,NAO24,BUL(SouthCoast)20,HOL15,BEL8,IOS7,YOR5,EMS4,RUH4,RUMVIACONVOY4,ADS2,ENC2,APU1,LON1,TUN1,Name:target,Length:61,dtype:int64","RUM6459,GAL5062,NWY4787,SEV4555,UKR4150,WAR3749,SWE3166,MOS2669,SIL2403,STP2360,BUD2358,LIV2239,BLA2126,ARM1970,FIN1872,GOB1791,PRU1757,BAL1744,VIE1230,BUL1161,SKA1156,BER1132,BAR1074,DEN1033,SER998,BOH955,CON908,ANK863,NWG818,STP(NorthCoast)817,...,MUN294,SMY247,BUL(EastCoast)243,GRE176,VEN121,AES111,EDI98,SYR92,ALB87,HOL85,HEL81,CLY80,BUR56,NAO53,BUL(SouthCoast)30,RUH23,YOR20,IOS16,EMS15,LON11,BEL11,PIA8,RUMVIACONVOY8,ENC4,ADS3,APU3,TUN3,ROM2,LVP1,ARMVIACONVOY1,Name:target,Length:65,dtype:int64"
35,1903FallE,"NWY1107,armyLON947,DEN936,fleetLON932,SWE801,fleetEDI763,armyEDI718,NTH701,BEL676,HOL626,LON581,MAO574,fleetLVP512,YOR499,KIE493,ENC487,STP480,BRE453,armyLVP353,PIC329,NWG305,FIN304,EDI299,SKA282,WAL278,BAR219,STP(NorthCoast)215,POR213,HEL195,IRS154,...,RUH133,PAR110,BER99,MOS90,LIV83,MUN74,SPA(SouthCoast)68,GOB65,LVP57,GAS54,WMS36,SPA(NorthCoast)35,CLY34,SEV30,SPA22,WAR19,STP(SouthCoast)19,PRU19,MAR16,NAF16,TUN13,UKR10,SIL10,GOL5,TYS4,PIA3,ARM2,TYR2,GAL2,BOH1,Name:target,Length:63,dtype:int64","NWY5126,NTH4272,fleetLON3830,LON3576,DEN3327,fleetEDI3272,SWE3044,ENC2737,armyLON2676,YOR2669,BEL2465,armyEDI2328,MAO2263,EDI2246,HOL2166,fleetLVP2129,BRE1861,NWG1844,STP1771,SKA1634,KIE1576,WAL1556,FIN1275,PIC1235,armyLVP1210,STP(NorthCoast)1192,BAR1126,IRS1074,HEL1041,LVP970,...,MUN209,WMS175,SPA(NorthCoast)150,MAR84,WAR69,NAF64,SPA63,TUN56,PRU55,STP(SouthCoast)55,SEV51,UKR48,SIL44,GOL18,TYS16,PIA8,GAL6,ARM5,TYR3,TUS2,BOH2,IOS2,GASVIACONVOY1,ANK1,NAP1,RUM1,LONVIACONVOY1,ROM1,BLA1,EMS1,Name:target,Length:73,dtype:int64"
36,1903FallF,"fleetBRE1411,BEL1378,armyPAR1195,BUR1108,fleetMAR899,PIC682,MAR671,RUH618,MUN614,WMS595,ENC549,HOL529,LVP519,armyMAR513,LON489,TYS473,MAO460,TUN450,WAL383,GAS375,PIA372,KIE342,BRE297,SPA291,TUS285,GOL253,IRS238,NTH231,NAF204,armyBRE199,...,BER84,NWG81,NAP79,IOS76,BOH54,CLY52,HEL38,SIL26,TRI25,DEN18,APU17,NWY12,VIE12,SPA(NorthCoast)7,SWE7,GAL6,BAL6,ADS5,PRU4,EMS4,ALB3,SKA2,GRE2,WAR2,BAR2,SER2,LIV1,BELVIACONVOY1,STP1,SYR1,Name:target,Length:69,dtype:int64","BUR6107,BEL4962,MAR4446,armyPAR4171,fleetBRE4144,PIC3785,GAS3277,fleetMAR3113,BRE2914,MAO2800,WMS2557,PAR2309,SPA2305,RUH2218,ENC2132,MUN1973,PIA1836,LVP1762,armyMAR1706,TYS1572,TUN1490,HOL1477,SPA(SouthCoast)1393,WAL1382,LON1357,POR1265,TUS1202,GOL1115,IRS1111,NAF937,...,HEL122,SIL111,TRI85,DEN69,APU53,VIE31,NWY30,WAR27,SKA25,AES23,ALB22,PRU19,ADS17,BAL15,SWE10,EMS9,GAL9,BAR9,GRE7,BUD3,LIV2,SER2,BUL2,STP(NorthCoast)2,SYR1,TUNVIACONVOY1,BELVIACONVOY1,RUM1,ANK1,STP1,Name:target,Length:76,dtype:int64"
37,1903FallI,"fleetNAP1037,armyVEN928,TRI848,IOS597,GRE508,armyROM474,VEN376,VIE376,TYR345,SER345,fleetROM333,TUN310,TYS294,BUD289,ALB288,PIA279,AES267,GOL260,SMY243,MAR233,WMS204,APU174,EMS170,ADS140,SPA(SouthCoast)137,armyNAP129,MUN128,BUL108,RUM98,GAL94,...,BOH59,NAF56,fleetVEN54,SYR54,BUL(SouthCoast)51,BUR35,SIL32,PAR28,ARM28,BRE26,BLA20,ANK19,KIE13,WAR9,BER7,RUH5,BEL5,NAO4,IRS4,LVP3,HOL3,SEV3,BUL(EastCoast)2,ENC2,UKR2,DEN2,MOS1,PRU1,PIC1,SPA(NorthCoast)1,Name:target,Length:68,dtype:int64","fleetNAP4883,TRI4402,VEN4099,IOS3776,TUN3287,armyVEN3272,TYS2700,TYR2684,PIA2525,armyROM2180,fleetROM1957,MAR1931,GOL1895,ROM1879,GRE1812,NAP1721,WMS1629,VIE1573,ALB1487,APU1477,TUS1335,AES1177,SPA(SouthCoast)1134,SER1077,ADS1070,SMY1007,BUD961,EMS891,SPA695,NAF624,...,ANK104,ARM89,BRE79,KIE65,BER63,PAR54,BLA49,RUH44,LVP40,IRS36,NAO32,WAR29,SPA(NorthCoast)21,ENC14,BUL(EastCoast)13,UKR12,PRU11,HOL9,BEL9,PIC8,SEV8,MOS5,DEN5,NWG3,BAL2,LIV2,WAL2,TUNVIACONVOY1,CLY1,HEL1,Name:target,Length:75,dtype:int64"
38,1903FallG,"armyBER1396,armyMUN1176,BEL1025,SWE908,MUN872,DEN869,BUR843,fleetKIE835,WAR806,NTH756,armyKIE745,RUH733,HOL706,SIL642,KIE533,NWY473,PRU468,PIC451,PAR429,LIV399,BAL354,BER340,TYR305,BOH288,fleetBER242,EDI241,SKA241,GOB221,GAS218,MOS217,...,PIA76,STP(SouthCoast)70,VEN64,TRI59,UKR51,SPA39,BUD36,STP(NorthCoast)32,WAL26,MAO25,SEV18,RUM14,CLY13,BAR10,POR9,TUS7,ROM7,ADS6,NAP4,IRS4,APU4,SER3,GOL3,SPA(SouthCoast)2,NAF2,NAO2,WMS1,GRE1,SPA(NorthCoast)1,BUL1,Name:target,Length:72,dtype:int64","MUN4710,DEN4170,BEL4102,KIE4094,RUH3902,armyBER3798,HOL3595,BUR3255,armyMUN3153,SWE2860,BER2844,armyKIE2461,SIL2442,NTH2429,WAR2338,fleetKIE2190,BAL1689,PRU1566,PIC1434,HEL1379,LIV1283,BOH1238,NWY1187,PAR1107,TYR1076,SKA791,fleetBER747,EDI721,VIE680,GAS667,...,UKR168,STP(NorthCoast)127,BUD106,SPA91,WAL87,MAO66,SEV63,BAR44,RUM37,CLY37,TUS33,ADS32,ROM28,SER24,WMS23,POR20,BUL19,NAO13,ALB13,IRS12,GOL12,APU8,NAP7,SPA(SouthCoast)5,NAF3,ARM2,GRE2,BLA2,SPA(NorthCoast)1,IOS1,Name:target,Length:76,dtype:int64"
39,1903FallA,"armyVIE1558,RUM1538,armyBUD1331,BUL1153,SER841,GAL839,fleetTRI764,GRE747,VEN640,TRI623,BUD608,armyTRI601,TYR496,UKR469,CON467,AES465,WAR462,IOS462,VIE356,SEV324,SMY280,ALB271,SIL240,BOH238,ROM219,MUN216,NAP216,ADS171,MOS166,BUL(SouthCoast)150,...,ANK65,TYS58,BER47,TUS44,BLA39,PRU30,LIV29,ARM28,MAR23,KIE16,STP13,BUR12,RUH11,SYR11,WMS4,BUL(EastCoast)4,NAF4,GOL4,NWY3,PAR2,MAO2,DEN2,SPA2,HOL2,BRE1,SWE1,BAL1,GAS1,GREVIACONVOY1,STP(NorthCoast)1,Name:target,Length:64,dtype:int64","TRI4550,RUM4267,armyVIE4209,BUD3736,SER3697,armyBUD3244,GAL3084,BUL3006,VIE2863,VEN2796,GRE2600,TYR2226,ALB1895,armyTRI1849,fleetTRI1622,IOS1429,UKR1258,WAR1213,BOH1178,ADS1113,AES1019,CON876,SIL769,SEV743,NAP735,MUN693,ROM670,APU659,SMY514,MOS507,...,LIV93,ANK90,BUR76,STP58,MAR41,KIE41,RUH36,SYR35,BUL(EastCoast)27,WMS26,STP(SouthCoast)17,BAR16,GOL15,NAF13,DEN7,HOL6,PAR6,BEL5,SPA4,BAL4,MAO4,NWY3,GAS2,FIN2,SWE2,IRS1,BRE1,ENC1,STP(NorthCoast)1,GREVIACONVOY1,Name:target,Length:70,dtype:int64"
40,1903FallT,"RUM2170,BUL2045,fleetSMY1895,armyCON1874,GRE1807,SEV1628,SER1504,IOS1496,armyANK1288,CON1078,AES932,ARM765,ALB651,EMS648,TRI575,fleetCON569,BUD522,MOS476,BLA463,armySMY415,UKR394,ANK338,SMY295,NAP291,GAL250,TUN212,fleetANK163,BUL(SouthCoast)149,ADS141,WAR139,APU133,VIE106,TYS99,ROM86,BUL(EastCoast)83,VEN68,LIV48,STP38,TYR31,SWE16,WMS14,SIL10,BOH9,NAF8,SYR7,PRU6,GOL6,NWY5,PIA4,FIN4,TUS2,STP(SouthCoast)2,BULVIACONVOY2,STP(NorthCoast)2,MUN1,GOB1,BER1,BAR1,RUMVIACONVOY1,MAR1,","BUL6952,RUM5328,GRE5260,CON5169,fleetSMY4870,armyCON4200,SEV4158,SER3932,IOS3820,AES3545,armyANK2998,ARM2585,SMY2192,ANK1930,ALB1886,EMS1788,BLA1778,fleetCON1743,armySMY1367,TRI1366,MOS996,UKR991,BUD956,NAP725,BUL(SouthCoast)721,fleetANK607,GAL577,TUN560,BUL(EastCoast)480,ADS378,...,WAR239,VIE176,ROM159,VEN141,LIV113,STP90,TYR72,NAF48,WMS35,NWY23,SIL22,BOH19,SWE16,PRU13,GOL13,PIA8,FIN7,TUS4,STP(NorthCoast)4,BULVIACONVOY3,MAR2,STP(SouthCoast)2,BER2,CONVIACONVOY1,SEVVIACONVOY1,MAO1,RUMVIACONVOY1,MUN1,GOB1,BAR1,Name:target,Length:63,dtype:int64"
41,1903FallR,"RUM2065,armyWAR2054,NWY1574,armyMOS1449,GAL1417,BUD1097,SWE1053,fleetSTP(NorthCoast)966,armySEV781,SEV734,VIE727,BER668,ANK668,SIL657,ARM650,BLA632,DEN569,WAR547,UKR540,CON530,PRU506,SER489,NWG474,BAL465,BUL462,STP444,fleetSEV380,fleetSTP(SouthCoast)363,BOH337,armySTP331,...,STP(NorthCoast)127,TYR120,AES95,CLY85,ALB77,GRE51,IOS48,STP(SouthCoast)48,HEL41,HOL39,VEN35,SYR33,LVP28,EMS24,NAO23,LON22,BUL(SouthCoast)21,RUH13,YOR12,BEL12,BUR11,PIA6,ENC5,APU4,ADS2,RUMVIACONVOY2,TUN1,MAO1,NWYVIACONVOY1,TYS1,Name:target,Length:73,dtype:int64","RUM5493,armyWAR4084,GAL3894,NWY3887,SEV3404,armyMOS3369,SWE3076,WAR3046,UKR2685,BUD2566,MOS2546,LIV1890,STP1838,BER1803,VIE1764,SIL1753,ARM1677,fleetSTP(NorthCoast)1658,BLA1657,PRU1549,armySEV1489,ANK1389,BAL1380,FIN1348,DEN1345,GOB1089,CON1066,armySTP1051,NWG1006,BUL1003,...,HOL108,HEL104,SYR73,VEN63,RUH60,IOS59,BUL(SouthCoast)57,BUR57,YOR53,LVP53,NAO48,LON44,EMS34,BEL25,RUMVIACONVOY21,PIA8,MAO8,ENC7,ADS7,APU6,TUS4,NAP2,TYS2,IRS2,TUN2,WAL2,STPVIACONVOY1,MAR1,NWYVIACONVOY1,ROM1,Name:target,Length:80,dtype:int64"
42,1904SpringE,"NTH1263,LON1126,NWY1054,ENC941,EDI790,DEN751,KIE623,MAO593,HOL560,SWE559,BEL551,IRS478,NWG476,YOR470,BAL462,STP401,FIN396,BRE376,WAL347,HEL344,SKA317,PIC302,BAR296,MOS194,POR192,BUR184,NAO182,RUH174,GAS160,LIV155,...,GOB135,WMS110,SPA(SouthCoast)99,NAF79,LVP75,PAR68,CLY58,MUN45,PRU44,SPA(NorthCoast)41,WAR40,SPA28,UKR20,MAR19,GOL19,RUM17,SIL15,TUN14,STP(SouthCoast)11,SEV10,GAL6,TYS5,PIA4,TYR3,BOH2,IOS2,STPVIACONVOY2,ARM1,NAP1,BLA1,Name:target,Length:62,dtype:int64","NTH6084,LON4698,NWY4615,ENC4106,EDI3459,DEN2837,NWG2801,YOR2561,SWE2318,MAO2253,IRS2017,SKA1895,BEL1886,HOL1850,WAL1794,KIE1790,STP1549,BRE1383,HEL1366,FIN1361,BAR1301,BAL1193,PIC1137,NAO992,LVP985,STP(NorthCoast)779,POR683,CLY665,LIV576,GAS551,...,PAR297,NAF207,SPA(NorthCoast)142,WAR140,MUN136,PRU131,SPA92,GOL92,MAR84,SEV62,UKR49,TUN43,STP(SouthCoast)43,TYS35,SIL35,RUM20,GAL10,PIA9,TYR7,IOS5,BOH5,ARM4,SYR2,TUS2,STPVIACONVOY2,NAP2,ROM2,PICVIACONVOY1,BLA1,DENVIACONVOY1,Name:target,Length:67,dtype:int64"
43,1904SpringF,"BUR1805,BEL1154,ENC1089,MAO897,RUH836,GOL813,PIC761,PIA733,MAR645,MUN627,TYS590,HOL567,WAL500,TUN493,BRE489,WMS433,KIE376,NTH359,GAS347,TUS343,IRS334,PAR333,LON333,YOR309,CLY303,SPA(SouthCoast)289,LVP278,IOS243,ROM229,NAO225,...,POR42,APU39,HEL32,TRI25,PRU25,ADS24,NWY23,VIE15,SKA13,SWE11,SPA(NorthCoast)6,GAL6,ALB6,AES6,BUD5,WAR5,BAL4,MOS3,EMS3,BAR3,UKR2,SYR2,GRE2,STP(NorthCoast)1,CON1,STP1,FIN1,SER1,SMY1,ARM1,Name:target,Length:71,dtype:int64","BUR7518,MAO4104,PIC4083,BEL3962,MAR3861,GAS3406,ENC3151,BRE2972,GOL2961,RUH2875,PIA2550,PAR2451,WMS2270,MUN1964,TYS1902,SPA1899,WAL1734,SPA(SouthCoast)1683,TUN1661,HOL1587,TUS1268,IRS1212,LON1008,LVP952,KIE938,CLY920,POR901,YOR860,ROM827,NAO817,...,HEL76,PRU70,SKA47,NWY47,VIE44,SWE36,ADS33,ALB24,BAR22,GAL17,AES17,EMS12,BUD12,WAR11,BAL9,GRE7,SER7,MOS4,UKR4,LIV3,STP2,SYR2,ARM1,FIN1,CON1,BELVIACONVOY1,BLA1,SPAVIACONVOY1,STP(NorthCoast)1,SMY1,Name:target,Length:75,dtype:int64"
44,1904SpringI,"IOS1021,TRI885,TYS759,VEN683,TYR619,PIA464,GRE420,SER419,AES405,ALB384,BUD333,VIE290,GOL285,NAP262,TUS245,WMS241,TUN212,MAR209,EMS194,BUL194,SMY193,APU185,SPA(SouthCoast)176,ADS169,CON162,MAO154,RUM144,BOH138,GAL119,SPA119,...,BUL(SouthCoast)77,BUR71,SYR60,ANK52,SIL37,KIE34,NAF34,BRE25,ENC23,BER20,RUH19,ARM16,NAO12,PAR11,BLA10,SPA(NorthCoast)9,UKR8,SEV7,IRS7,WAR6,BEL4,BUL(EastCoast)4,MOS3,HOL2,PIC2,DEN1,LVP1,PRU1,CLY1,NWG1,Name:target,Length:64,dtype:int64","IOS5159,TYS5036,VEN4834,TRI4157,TYR3134,PIA3033,NAP2299,ROM2237,TUN2194,TUS2051,APU1813,WMS1799,ALB1709,AES1556,MAR1526,GOL1480,GRE1435,VIE1355,ADS1319,BUD1074,SER1073,SPA(SouthCoast)1052,EMS878,MAO844,SMY742,SPA733,POR733,BOH694,NAF557,CON539,...,KIE114,BER106,BRE86,SPA(NorthCoast)70,PAR69,RUH63,IRS57,ENC43,NAO32,BLA29,WAR26,LVP22,UKR18,SEV18,PRU16,PIC14,HOL13,CLY13,BUL(EastCoast)12,BEL11,MOS8,WAL7,NWG4,DEN3,BAL3,NTH2,LIV1,SMYVIACONVOY1,BAR1,LON1,Name:target,Length:71,dtype:int64"
45,1904SpringG,"MUN1142,SIL1012,BUR917,DEN902,KIE897,BEL859,RUH858,HOL848,PRU765,SWE732,NTH719,LIV638,BAL571,BER524,WAR516,BOH504,NWY493,PIC469,TYR463,HEL390,GAS371,MOS359,GAL327,PAR319,SKA297,STP296,EDI287,GOB272,YOR264,FIN231,...,PIA108,VEN75,TRI62,BUD51,LVP50,WAL49,STP(SouthCoast)44,STP(NorthCoast)43,SEV38,CLY36,MAO29,BAR28,NAO27,RUM23,ROM14,TUS14,POR13,APU12,IRS11,SER10,ARM5,TUN3,GOL3,ADS3,NAP3,SPA(SouthCoast)2,BLA2,NAF2,GRE2,WMS1,Name:target,Length:68,dtype:int64","KIE5062,MUN5033,RUH4286,DEN3870,HOL3620,BEL3523,SIL3423,BUR3314,BER2883,PRU2437,SWE2328,NTH2278,BAL2233,HEL1795,BOH1725,LIV1552,WAR1497,TYR1496,PIC1464,NWY1243,GAS1094,PAR1020,SKA969,GOB881,MOS828,GAL825,EDI651,STP616,YOR606,FIN596,...,WAL134,SEV119,LVP110,MAO110,BAR95,STP(NorthCoast)91,ROM75,RUM55,TUS41,POR40,NAO40,IRS32,SER28,ALB24,APU22,NAP12,ARM9,GOL6,ADS6,WMS5,BLA5,SPA(SouthCoast)4,TUN4,GRE4,NAF3,BUL2,PRUVIACONVOY1,CON1,KIEVIACONVOY1,IOS1,Name:target,Length:74,dtype:int64"
46,1904SpringA,"RUM1460,GAL1342,BUL1119,SER953,TRI913,TYR873,BUD721,VEN704,UKR653,VIE646,GRE641,CON631,BOH597,AES591,IOS510,ADS470,ALB468,SEV376,SIL328,MOS325,WAR312,APU276,ROM255,SMY254,MUN194,TUS184,NAP172,EMS136,PIA131,ANK124,...,ARM111,TUN99,BER89,PRU51,BLA48,SYR35,STP31,KIE28,BUR28,WMS27,GAS20,RUH20,MAR13,GOL9,HOL6,NAF4,BUL(EastCoast)4,FIN4,BAL2,SPA2,MAO2,DEN2,PIC1,SPA(SouthCoast)1,POR1,SWE1,NTH1,PAR1,NWY1,NAO1,Name:target,Length:63,dtype:int64","TRI4344,GAL4173,RUM3929,SER3757,BUD3711,VIE3257,TYR3011,BUL2755,VEN2297,ALB2211,GRE2149,BOH1775,UKR1661,ADS1561,IOS1427,AES1361,CON1081,APU987,SIL941,WAR886,SEV845,ROM839,MOS602,NAP586,TUS550,MUN549,PIA451,SMY435,EMS354,TYS336,...,STP76,SYR72,BUR71,KIE66,WMS66,GOL40,MAR39,GAS23,STP(SouthCoast)17,BUL(EastCoast)13,NAF13,HOL13,SPA8,FIN7,DEN5,NWY5,MAO5,SWE3,POR2,SPA(SouthCoast)2,BAL2,BAR2,BEL1,PIC1,EDI1,PAR1,TRIVIACONVOY1,BRE1,NTH1,NAO1,Name:target,Length:69,dtype:int64"
47,1904SpringT,"BUL2538,AES2023,RUM2015,CON1724,IOS1588,SER1577,SEV1320,EMS1208,ARM1123,GRE1120,ALB967,UKR797,BUD761,BLA715,TRI707,ANK642,MOS479,GAL464,SMY430,ADS344,TYS343,NAP325,APU282,TUN274,WAR194,VIE186,VEN170,ROM159,BUL(SouthCoast)154,LIV101,STP90,WMS86,TYR83,BUL(EastCoast)66,SIL25,NWY23,BOH20,SYR19,NAF16,TUS13,PRU13,FIN9,GOL9,PIA7,MUN3,STP(SouthCoast)3,MAO2,SPA(SouthCoast)2,SWE2,STP(NorthCoast)2,BER1,SMYVIACONVOY1,BULVIACONVOY1,SPA1,CONVIACONVOY1,MAR1,","BUL7551,CON6672,AES5830,RUM5141,GRE4087,SER3877,IOS3697,SEV3518,ARM3336,EMS3017,SMY2653,ANK2546,ALB2463,BLA2286,UKR1776,TRI1660,BUD1397,MOS1054,GAL871,ADS795,TYS765,TUN723,NAP704,APU653,BUL(SouthCoast)593,BUL(EastCoast)454,WAR392,ROM338,VEN323,VIE290,...,STP191,WMS186,TYR165,SIL80,TUS42,GOL41,BOH40,NAF39,NWY31,MAO21,PRU20,FIN15,PIA15,MUN9,BULVIACONVOY9,STP(SouthCoast)6,STP(NorthCoast)5,BER4,SPA3,SWE3,MAR3,SEVVIACONVOY3,SPA(SouthCoast)3,GOB2,BAR2,CONVIACONVOY1,POR1,PIC1,SMYVIACONVOY1,RUH1,Name:target,Length:62,dtype:int64"
48,1904SpringR,"RUM1914,NWY1812,GAL1606,SIL1207,SWE1107,SEV994,UKR984,BUD965,CON881,BLA880,WAR878,VIE785,PRU765,ARM716,DEN655,LIV628,STP612,BER587,ANK567,SER565,BOH504,BAL491,BUL490,SKA479,KIE476,GOB474,NWG412,MOS385,NTH372,BAR371,...,YOR64,STP(SouthCoast)58,NAO50,RUH48,LVP44,BUL(SouthCoast)42,VEN39,SYR32,IOS29,LON20,BEL16,ENC15,EMS14,BUR12,PIA9,IRS7,MAO6,WAL6,TUN4,TYS4,PIC2,APU2,NAF1,PAR1,ROM1,TUS1,NAP1,RUMVIACONVOY1,GAS1,BRE1,Name:target,Length:74,dtype:int64","RUM4865,GAL4254,NWY3947,SEV3556,UKR3542,WAR3397,SWE2820,SIL2675,MOS2640,LIV2371,STP2290,BUD2093,BLA1948,PRU1868,ARM1733,VIE1612,CON1498,BAL1474,GOB1423,BER1388,FIN1344,DEN1298,BOH1281,ANK1155,SER1145,BUL1049,SKA981,KIE901,BAR870,NWG835,...,LVP82,SYR82,BUL(SouthCoast)70,RUH70,VEN67,IOS50,LON39,BUR37,ENC29,BEL26,EMS25,RUMVIACONVOY22,PIA15,WAL14,IRS9,MAO9,TUN6,NAP5,ROM5,TYS4,TUS2,POR2,PIC2,ADS2,APU2,MAR1,PAR1,BRE1,NAF1,GAS1,Name:target,Length:77,dtype:int64"
