,in,out1,out2
41,1903FallR,RUM2636:SWE2132:NWY2036:GAL1781:SEV1779:BLA1568:WAR1341:BUD1277:UKR1063:SIL870:STP828:ARM676:MOS662:BAL620:VIE596:GOB510:FIN496:BAR461:PRU458:BER425:LIV423:CON419:STP(NorthCoast)387:NWG354:ANK344:DEN326:BOH313:SKA299:SER259:BUL249:KIE147:NTH127:SMY117:MUN117:BUL(EastCoast)112:TRI97:STP(SouthCoast)94:TYR53:CLY42:EDI30:SYR29:AES26:GRE13:HEL10:BUL(SouthCoast)9:NAO7:ALB6:HOL4:YOR3:IOS3:RUH3:BUR1,RUM8220:SEV8086:WAR7887:SWE7504:UKR6762:GAL6571:NWY5794:MOS5334:BLA4577:GOB4572:STP3642:BUD3127:LIV2983:SIL2920:BAL2744:FIN2698:PRU2145:ARM2008:VIE1695:STP(NorthCoast)1462:BER1371:STP(SouthCoast)1311:BAR1216:BOH1157:SKA991:ANK930:DEN914:NWG809:CON730:SER507:...:KIE392:MUN301:BUL(EastCoast)271:NTH265:TRI245:SMY236:TYR177:SYR91:CLY78:AES63:EDI61:ALB56:NAO40:HEL32:GRE27:HOL18:BUL(SouthCoast)13:RUH11:YOR10:IOS8:VEN6:EMS3:PIA3:LON3:MAO3:ROM2:TUS1:LVP1:IRS1:BUR1
42,1904SpringE,LON2185:NTH2064:EDI1534:NWY1346:ENC1207:SWE1023:DEN956:LVP904:BEL749:HOL744:MAO627:STP541:BRE519:KIE510:NWG508:STP(NorthCoast)449:BAR396:SKA336:HEL298:FIN286:YOR270:WAL242:IRS217:PIC197:POR185:BAL144:MOS142:PAR125:NAO116:BER108:RUH97:GOB90:LIV58:SPA(SouthCoast)56:GAS47:WMS47:SPA(NorthCoast)43:BUR38:MUN20:SPA18:CLY18:STP(SouthCoast)16:NAF13:TUN12:WAR12:MAR11:PRU7:SEV4:UKR3:GOL3:TYS2:SIL1,LON11271:NTH11231:EDI7715:NWY7128:ENC6253:LVP4922:SWE4023:DEN3890:NWG3233:YOR2995:BEL2773:HOL2533:MAO2513:STP(NorthCoast)2206:BRE2144:WAL2140:BAR2082:STP2040:SKA2023:IRS1434:KIE1425:HEL1218:FIN1059:PIC824:NAO795:POR681:MOS464:BAL427:PAR422:CLY356:GOB288:LIV256:BER251:SPA(SouthCoast)224:RUH224:GAS193:WMS181:SPA(NorthCoast)162:BUR100:MUN71:TUN65:NAF54:STP(SouthCoast)47:SPA40:WAR33:MAR32:GOL27:PRU17:TYS8:SEV8:UKR4:SIL4:TUS1:IOS1:ARM1:BOH1:NAP1:EMS1
43,1904SpringF,MAR2198:BRE1817:BEL1670:BUR1633:PAR1466:ENC1196:PIC928:MAO847:WMS774:LVP700:RUH652:MUN630:GOL563:TUN554:LON538:PIA511:HOL507:TYS487:GAS480:IRS354:WAL343:SPA341:KIE289:TUS277:SPA(SouthCoast)261:NAO233:NTH230:POR170:ROM146:NAF134:TYR132:EDI125:VEN89:BER87:NAP79:NWG73:IOS54:CLY47:YOR43:BOH42:SIL20:NWY13:SPA(NorthCoast)13:DEN12:APU7:VIE6:TRI6:HEL4:WAR3:EMS3:SWE3:GAL2:STP(NorthCoast)1:ADS1:BAL1:ALB1:LIV1:MOS1:SYR1:GRE1,MAR11321:BRE9270:BUR8545:PAR8056:BEL6318:PIC5914:MAO5070:ENC4493:GAS4148:SPA3806:WMS3329:GOL2560:RUH2398:PIA2385:LVP2249:POR2220:SPA(SouthCoast)1956:TUN1945:MUN1933:TYS1740:IRS1630:LON1471:HOL1399:TUS1131:WAL1028:NAO835:NAF794:KIE615:ROM562:TYR532:...:BER261:NWG248:CLY230:YOR198:IOS125:BOH106:SIL79:DEN27:APU25:NWY25:SKA21:AES18:VIE18:HEL18:TRI16:WAR9:PRU7:EMS6:GAL4:SWE3:LIV3:MOS3:ADS2:STP(NorthCoast)2:GRE2:ANK1:BAL1:BUD1:ALB1:SYR1
44,1904SpringI,VEN1528:NAP1176:IOS1067:TRI920:ROM822:GRE595:VIE564:TYR497:TYS434:TUN379:ALB350:PIA333:SER325:MAR325:WMS317:EMS316:ADS313:AES312:GOL291:BUD272:SMY236:SPA(SouthCoast)164:POR119:APU112:TUS110:MUN106:MAO77:SPA72:BOH71:BUL70:CON70:NAF50:GAL46:BUL(SouthCoast)45:RUM43:SYR41:GAS35:BRE27:ANK23:BUR14:PAR13:BER11:SIL10:KIE10:WAR6:ARM6:RUH4:NAO4:BEL3:IRS3:LVP2:HOL2:PIC1:UKR1:ENC1,VEN11615:NAP7840:ROM6944:IOS6855:TUN4769:TRI4505:TYS4271:PIA4016:TYR3404:GOL2486:WMS2421:GRE2302:ADS2297:MAR2126:APU2012:VIE1971:TUS1671:EMS1563:ALB1437:AES1352:SPA(SouthCoast)1156:SMY1016:SER900:BUD805:POR614:SPA585:NAF577:MUN564:MAO472:BOH436:...:GAL112:ANK108:BUL(SouthCoast)106:SIL83:BUR77:BER72:BRE72:RUM64:KIE49:LVP37:PAR35:ARM35:IRS33:RUH29:WAR21:SPA(NorthCoast)20:NAO19:HOL9:ENC6:UKR5:BEL4:PIC3:PRU3:MOS2:NWG2:SEV2:BLA1:DEN1:WAL1:LIV1
45,1904SpringG,MUN2418:KIE2031:BER1949:DEN1681:BEL1438:HOL1383:SWE1195:NTH990:WAR910:BUR883:RUH856:SIL801:BAL693:PRU551:PAR550:NWY445:PIC395:LIV375:TYR368:BOH308:HEL308:GOB293:MOS287:SKA283:EDI255:MAR217:GAS195:BRE194:STP190:LON167:VIE146:FIN119:GAL108:NWG94:LVP80:ENC76:STP(SouthCoast)69:VEN53:YOR53:UKR41:SPA40:PIA33:TRI30:STP(NorthCoast)29:WAL22:BUD20:ROM14:SEV9:CLY8:NAP6:MAO6:POR6:RUM5:BAR3:SER3:APU2:TUS2:NAO1:ALB1:NAF1,MUN11957:KIE10219:BER8550:DEN8364:HOL7806:BEL5347:RUH5202:SWE3858:SIL3437:BUR3252:BAL3063:NTH2865:WAR2456:PRU2000:HEL1898:PAR1485:TYR1460:BOH1444:PIC1277:LIV1173:NWY1005:SKA816:GOB792:EDI779:MOS690:VIE648:GAS568:BRE545:MAR519:LON400:...:GAL341:ENC317:VEN240:STP(SouthCoast)195:LVP188:YOR180:NWG176:TRI150:PIA124:SPA119:STP(NorthCoast)117:UKR104:BUD68:WAL42:ROM37:MAO24:SEV22:TUS19:CLY19:POR14:BAR11:RUM11:SER8:NAP7:IRS5:NAO4:APU4:ALB2:NAF1:BUL1
46,1904SpringA,BUD2235:TRI2140:VIE2105:SER1471:RUM1421:GRE1231:GAL1128:BUL1128:VEN729:TYR681:AES676:IOS457:UKR445:WAR413:CON408:ADS359:BOH356:SEV324:NAP303:ALB295:ROM240:SMY208:MOS197:MUN190:SIL154:BUL(SouthCoast)136:APU112:EMS82:PIA72:TUN68:ANK52:TYS37:BER31:TUS29:MAR18:LIV13:ARM13:KIE12:STP10:PRU9:WMS4:BUR4:NAF4:RUH3:GOL3:SPA2:SYR2:MAO2:BLA2:HOL1:BUL(EastCoast)1:PAR1,BUD9510:TRI9426:VIE9262:SER6833:GRE4585:RUM4045:GAL3988:VEN3077:BUL2805:TYR2610:ALB1876:ADS1782:AES1517:IOS1352:WAR1301:BOH1263:UKR1113:NAP858:CON748:ROM744:SEV626:MUN603:MOS537:APU492:SIL458:BUL(SouthCoast)396:SMY388:TUN259:EMS209:PIA201:TUS132:TYS120:BER99:ANK63:LIV50:PRU36:ARM31:STP29:MAR29:KIE27:GOL24:RUH15:WMS12:SYR10:BUR10:NAF9:MAO5:BUL(EastCoast)5:BLA5:SPA4:HOL3:FIN2:PAR2:BEL2:DEN1:GAS1
47,1904SpringT,CON3348:SMY2511:BLA2326:BUL2239:GRE2187:SER2037:AES1945:RUM1864:SEV1765:ANK1715:IOS1522:ALB650:EMS597:MOS543:BUD529:ARM528:TRI430:UKR379:NAP296:TUN250:APU179:ADS168:BUL(SouthCoast)167:GAL142:BUL(EastCoast)104:TYS94:WAR85:ROM63:VIE59:VEN33:STP32:LIV16:TYR10:SYR8:WMS7:NAF4:FIN4:NWY3:GOL3:BOH3:SIL2:MUN1:PIA1,CON12947:SMY9685:BLA8573:BUL8537:AES7358:ANK6886:GRE6622:SER5182:SEV4771:RUM4445:IOS3907:ARM2809:EMS1763:ALB1762:MOS1167:TRI963:UKR955:BUD874:BUL(SouthCoast)713:NAP690:TUN653:BUL(EastCoast)474:ADS450:APU307:GAL284:TYS261:SYR173:WAR154:ROM123:VIE89:STP82:VEN69:LIV50:TYR25:NAF25:WMS24:BOH9:SIL9:GOL6:FIN5:NWY4:PRU3:MUN2:PIA2:MAO1:TUS1:BER1:MAR1
48,1904SpringR,WAR2825:RUM2497:SEV2378:SWE2078:NWY1967:MOS1827:BUD1548:GAL1444:BLA1333:STP(NorthCoast)1053:STP937:VIE900:SIL796:BER749:UKR719:ANK715:BAL682:CON535:ARM488:FIN485:DEN467:NWG452:SER437:STP(SouthCoast)425:PRU415:LIV389:BUL354:BOH338:SKA318:GOB310:...:NTH185:MUN178:EDI156:TRI143:BUL(EastCoast)134:TYR75:AES72:CLY69:NAO36:GRE30:LVP26:SYR21:HOL18:HEL17:BUL(SouthCoast)16:LON14:ALB9:VEN7:IOS5:BEL5:YOR4:RUH4:ENC3:PIA2:EMS2:TUN1:PAR1:BUR1:TYS1:MAO1,WAR9613:SEV7997:MOS7709:RUM7084:SWE6067:NWY5219:GAL4772:UKR4635:STP3745:BLA3533:BUD3474:STP(NorthCoast)2336:SIL2306:GOB2188:VIE2118:BAL1987:LIV1916:BER1825:FIN1824:STP(SouthCoast)1652:PRU1648:ANK1444:ARM1358:DEN1062:CON1014:NWG979:BOH957:SKA815:SER691:BUL611:...:TRI290:TYR172:CLY113:AES110:SYR56:HOL53:NAO53:LVP46:GRE41:HEL33:LON25:ALB21:BUL(SouthCoast)21:VEN16:IOS12:YOR9:RUH9:PIA6:BEL5:EMS4:ROM3:ENC3:BUR2:MAO2:TUN2:PAR1:APU1:TUS1:NAP1:TYS1
49,1904FallE,NTH2397:ENC1409:NWY1371:DEN943:SWE861:LON776:MAO755:BEL731:HOL668:KIE628:NWG578:STP543:BRE493:BAL456:YOR451:IRS446:BAR441:EDI436:HEL405:SKA357:WAL341:STP(NorthCoast)338:FIN311:POR280:PIC280:MOS215:LVP160:GOB159:NAO158:RUH155:BER142:GAS140:LIV136:SPA(SouthCoast)128:PAR118:WMS85:BUR82:NAF73:SPA(NorthCoast)49:CLY48:MUN36:WAR31:PRU26:SPA25:MAR20:TUN16:GOL15:STP(SouthCoast)14:SIL9:UKR9:TYS6:SEV4:IOS2:GAL1:PIA1:ARM1:NAP1,NTH12064:LON7437:ENC7165:NWY6892:NWG4335:EDI4299:YOR4011:DEN3877:SWE3639:MAO3039:WAL2711:BEL2632:SKA2538:LVP2474:BAR2446:IRS2385:HOL2313:STP2165:BRE2109:STP(NorthCoast)2065:HEL2021:KIE1835:FIN1463:PIC1256:BAL1196:NAO1154:POR1042:CLY777:MOS636:GOB518:...:PAR473:RUH409:SPA(SouthCoast)405:WMS368:BER365:BUR225:NAF173:SPA(NorthCoast)150:MUN116:WAR103:PRU90:MAR78:TUN74:SPA72:STP(SouthCoast)57:GOL44:TYS39:UKR25:SIL19:SEV18:IOS4:TUS3:GAL3:BOH3:TYR2:NAP2:PIA1:ROM1:ARM1:SYR1
50,1904FallF,BUR1771:BEL1430:ENC1380:MAO1053:MAR1047:PIC1030:RUH910:GOL846:PIA719:TYS689:MUN679:WMS662:HOL621:TUN564:BRE532:WAL475:LVP439:PAR434:TUS417:IRS404:LON391:GAS384:NTH351:SPA(SouthCoast)335:KIE303:NAO278:SPA276:CLY274:YOR273:ROM241:...:VEN134:POR94:SIL56:BOH49:DEN29:APU28:NWY23:ADS20:PRU20:HEL17:VIE14:SPA(NorthCoast)10:SKA8:TRI7:WAR4:BUD4:AES4:BAR3:GAL3:STP2:ALB2:EMS2:MOS2:STP(NorthCoast)2:FIN1:UKR1:BAL1:SMY1:SWE1:GRE1,BUR8770:MAR7765:PIC6466:BEL5993:MAO5856:BRE5682:ENC5141:GAS4829:PAR4731:GOL3803:SPA3336:WMS3206:RUH3027:PIA2841:POR2248:TYS2231:TUN2223:MUN2157:SPA(SouthCoast)2042:IRS1829:HOL1710:LVP1586:WAL1545:TUS1372:LON1327:NAO1040:ROM884:CLY784:NTH777:NAF762:...:BOH240:SIL183:APU95:PRU65:DEN53:NWY46:HEL44:VIE27:ADS27:WAR25:AES25:SKA19:TRI18:BAR17:GAL14:EMS9:ALB9:BUD6:SWE5:BAL4:MOS4:GRE3:LIV3:STP3:UKR2:STP(NorthCoast)2:SMY2:ANK1:FIN1:SER1
51,1904FallI,IOS1225:TRI944:VEN869:TYS829:TYR655:GRE595:VIE516:AES460:PIA442:SER430:ALB407:GOL370:BUD360:TUN323:ADS304:NAP287:MAR285:EMS264:TUS261:WMS242:SMY218:SPA(SouthCoast)197:ROM181:MAO163:APU154:CON143:BOH135:GAL129:POR124:SPA122:...:BUL99:GAS81:BUR61:BUL(SouthCoast)50:ANK48:RUM48:SYR39:NAF39:KIE35:PAR29:BER24:ENC23:BRE22:SIL18:ARM13:NAO11:SPA(NorthCoast)10:RUH8:WAR6:IRS5:SEV4:BLA4:UKR4:LVP3:HOL3:MOS3:BEL2:PIC2:NWG1:CLY1,VEN8867:IOS7118:TYS6583:PIA4874:TUN4688:NAP4492:TRI4311:ROM4124:TYR4036:ADS2887:APU2841:TUS2791:GOL2786:WMS2686:GRE2258:MAR2144:VIE1932:AES1893:ALB1858:EMS1591:SPA(SouthCoast)1330:SER1069:SMY975:BUD923:MAO919:POR790:BOH777:NAF773:SPA734:MUN536:...:BUL(SouthCoast)179:BUR170:ANK163:SIL136:BER109:BRE108:ARM101:RUM98:KIE94:PAR82:NAO72:SPA(NorthCoast)70:RUH61:IRS54:LVP43:ENC38:PIC28:WAR25:PRU19:BLA19:UKR14:HOL13:SEV12:CLY11:WAL8:MOS7:BEL5:NWG5:BUL(EastCoast)1:LIV1
52,1904FallG,MUN1867:DEN1469:HOL1329:BEL1285:SIL1109:NTH1046:RUH1003:SWE969:BUR954:KIE889:WAR818:BAL795:BER647:PRU641:NWY589:LIV505:PAR495:BOH487:TYR464:PIC459:MOS419:HEL398:GOB374:GAS337:SKA336:BRE275:EDI261:STP248:YOR230:GAL222:...:VIE152:UKR150:LON125:SPA118:NWG117:STP(SouthCoast)80:PIA67:VEN65:LVP60:WAL56:TRI53:STP(NorthCoast)47:BUD38:CLY31:NAO26:MAO25:SEV25:ROM20:BAR20:RUM13:TUS11:SER10:POR8:NAP6:APU6:IRS6:NAF2:TUN2:ARM2:SPA(SouthCoast)1,MUN9768:DEN7528:HOL7204:KIE6581:RUH5811:BER5199:BEL5178:SIL4359:BAL3676:BUR3604:SWE3417:NTH3025:PRU2898:HEL2863:WAR2407:BOH2137:TYR1736:LIV1656:PIC1581:PAR1555:NWY1343:SKA1224:GOB1211:MOS989:GAS963:EDI818:BRE722:GAL704:VIE670:ENC636:...:UKR320:STP(SouthCoast)283:PIA246:VEN246:SPA231:LVP195:TRI173:STP(NorthCoast)160:CLY138:WAL126:MAO95:BUD85:BAR73:ROM73:SEV58:NAO45:TUS38:POR34:RUM27:IRS24:SER20:NAP15:APU14:NAF5:ALB4:ARM4:WMS3:TUN2:SPA(SouthCoast)2:CON1
53,1904FallA,RUM1500:GAL1317:SER1262:TRI1205:BUL1176:BUD1115:GRE937:TYR923:VIE885:AES788:VEN784:UKR668:CON596:BOH590:ADS567:IOS539:WAR450:ALB449:SEV385:ROM355:MOS330:SIL323:SMY294:APU277:NAP267:MUN181:TUS144:EMS142:BUL(SouthCoast)121:TYS119:PIA113:ANK109:TUN99:LIV91:ARM72:BER65:PRU29:BLA24:SYR23:KIE21:STP21:WMS18:GAS18:MAR10:RUH10:BUR8:GOL7:BUL(EastCoast)4:NAF4:HOL3:FIN3:SPA2:MAO1:POR1:NAO1:PAR1:SPA(SouthCoast)1,TRI6784:BUD6685:VIE5934:SER5898:GAL4810:GRE4091:RUM3930:TYR3771:VEN3063:ALB3050:BUL2889:ADS2723:BOH2218:UKR1846:AES1708:IOS1627:WAR1395:SIL1020:APU999:ROM987:CON976:NAP851:SEV831:MOS708:MUN599:SMY518:TUS447:PIA400:EMS346:TUN320:BUL(SouthCoast)319:TYS315:LIV238:BER157:ANK149:ARM127:PRU125:STP63:RUH59:WMS58:BLA58:SYR50:KIE46:BUR42:GOL42:NAF32:MAR26:GAS21:BUL(EastCoast)8:MAO5:FIN5:SPA5:HOL5:PAR3:SPA(SouthCoast)2:NAO1:EDI1:POR1:BEL1:BRE1
54,1904FallT,BUL2672:AES2654:BLA2322:RUM1996:SER1912:IOS1747:GRE1704:CON1613:SEV1459:ARM1005:EMS987:ALB923:UKR803:MOS710:BUD695:TRI677:SMY560:ANK483:NAP386:GAL360:ADS347:TUN322:TYS298:APU274:WAR207:BUL(SouthCoast)158:VIE153:ROM122:VEN118:BUL(EastCoast)85:STP84:TYR65:LIV61:WMS52:SIL21:SYR19:BOH19:NAF12:GOL9:PRU8:FIN8:TUS6:NWY5:PIA3:SPA(SouthCoast)2:MAO2:SWE2:MUN1,BLA9241:AES9163:CON8742:BUL8323:GRE5937:SER4978:SMY4908:RUM4736:IOS4391:SEV4305:ARM4196:ANK3999:EMS2992:ALB2481:UKR1732:MOS1496:TRI1444:BUD1146:NAP907:TUN880:ADS862:TYS709:GAL677:BUL(SouthCoast)633:APU583:BUL(EastCoast)495:SYR423:WAR353:ROM255:VIE226:VEN202:LIV169:STP137:WMS132:TYR125:SIL62:GOL43:NAF36:BOH33:MAO20:PRU17:FIN12:TUS11:NWY9:PIA6:MUN4:SPA(SouthCoast)3:MAR2:SWE2:RUH1:BER1
55,1904FallR,RUM2335:NWY2048:SWE1874:SEV1547:BUD1523:BLA1521:GAL1468:WAR1360:SIL1211:UKR1023:VIE997:MOS790:CON789:BAL785:BER761:PRU755:ARM719:STP701:DEN661:ANK658:NWG605:FIN544:BOH531:LIV519:SKA493:GOB466:SER443:BUL436:KIE411:BAR381:...:BUL(EastCoast)109:STP(SouthCoast)99:GRE87:HOL70:YOR52:NAO47:LVP46:BUL(SouthCoast)40:HEL37:ALB30:SYR26:RUH24:IOS21:LON18:VEN13:ENC11:PIA9:BEL8:MAO7:EMS6:BUR6:WAL5:IRS4:TUN4:TYS2:GAS1:ROM1:BRE1:PAR1:PIC1,SEV6626:WAR6574:RUM6315:MOS5635:SWE5592:UKR5387:NWY5340:GAL5060:BLA4058:SIL3301:LIV3247:STP3243:BUD3170:GOB2786:BAL2612:PRU2382:FIN2263:VIE2252:BER2022:ARM1880:BOH1514:ANK1473:DEN1464:CON1379:NWG1280:SKA1182:STP(SouthCoast)1106:STP(NorthCoast)1077:BAR999:SER828:...:NAO113:YOR99:HOL96:ALB94:LVP91:SYR83:BUL(SouthCoast)53:RUH44:IOS38:LON33:VEN27:ENC19:PIA17:EMS15:BEL13:MAO13:BUR12:WAL10:TUN6:NAP5:IRS5:ROM3:MAR2:PAR2:TYS2:ADS2:BRE1:GAS1:PIC1:POR1
56,1905SpringE,LON2150:NTH2123:EDI1543:ENC1327:NWY1236:DEN1096:SWE982:LVP951:KIE888:HOL865:BEL840:MAO786:STP725:BRE587:BAL474:BAR469:NWG456:STP(NorthCoast)381:HEL344:POR339:BER326:YOR293:SKA284:MOS242:FIN241:PIC235:IRS225:WAL208:SPA(SouthCoast)207:LIV203:...:PAR187:RUH178:GAS176:GOB145:WMS125:BUR118:NAF68:SPA(NorthCoast)62:MUN61:SPA60:PRU60:MAR60:WAR54:TUN40:CLY32:STP(SouthCoast)32:GOL20:UKR18:SEV17:TYS13:SIL11:BOH3:IOS3:RUM2:ROM2:BUD1:SMY1:TUS1:PIA1:NAP1,LON10305:NTH10141:EDI7260:ENC6012:NWY5922:LVP4608:DEN3969:SWE3829:MAO2982:NWG2962:BEL2679:HOL2640:YOR2579:STP2458:KIE2299:BRE2263:STP(NorthCoast)1956:BAR1936:WAL1753:SKA1539:IRS1461:HEL1411:POR1257:BAL1174:NAO981:FIN959:PIC882:BER681:MOS649:SPA(SouthCoast)587:...:BUR271:NAF215:SPA(NorthCoast)213:PRU178:WAR155:MAR147:SPA141:MUN126:TUN119:GOL108:STP(SouthCoast)108:TYS67:UKR41:SEV34:SIL25:NAP19:ROM7:IOS5:BOH5:TUS4:RUM3:TYR2:PIA2:SYR2:BUD1:ARM1:VEN1:GAL1:VIE1:SMY1
57,1905SpringF,MAR2288:BRE1895:PAR1633:BUR1506:BEL1461:ENC1116:MUN894:HOL841:RUH825:TYS807:MAO779:PIC713:TUN713:WMS709:LVP704:PIA679:LON664:GOL525:EDI505:KIE468:ROM420:NTH389:GAS388:TUS327:WAL323:NAP314:SPA(SouthCoast)314:IRS296:SPA258:VEN255:...:POR87:DEN74:NWY60:APU37:VIE24:BAR24:WAR23:TRI20:HEL18:PRU17:SPA(NorthCoast)16:ADS14:SKA12:GAL11:GRE10:AES9:EMS8:SWE8:ALB7:BUD5:LIV4:MOS3:STP3:STP(NorthCoast)3:SMY2:BAL1:RUM1:ARM1:SER1:SYR1,MAR10269:BRE8495:PAR7772:BUR7438:BEL5656:PIC4638:MAO4352:ENC4107:GAS3456:WMS3023:SPA2966:PIA2924:MUN2690:RUH2682:TYS2542:TUN2478:GOL2384:LVP2365:HOL2194:SPA(SouthCoast)2085:LON2045:POR1634:ROM1324:IRS1233:TUS1208:WAL1131:EDI1104:KIE1048:NAO840:NAP808:...:SIL223:APU130:DEN119:NWY101:TRI77:VIE65:HEL44:GAL40:BAR40:PRU37:WAR36:EMS33:ALB30:ADS28:SKA25:GRE22:AES21:SMY21:SWE18:LIV8:BUD8:STP(NorthCoast)8:MOS6:STP3:BAL3:SER3:SYR2:RUM1:ARM1:UKR1
58,1905SpringI,VEN1599:NAP1107:ROM1042:IOS1009:TRI939:GRE680:SER574:TYR573:VIE554:TYS536:AES467:GOL453:BUD430:PIA420:TUN365:MAR365:SMY353:WMS348:ALB275:SPA(SouthCoast)264:EMS257:ADS219:POR196:CON189:MUN183:BUL155:BOH155:MAO147:GAL132:TUS117:...:BUL(SouthCoast)86:GAS84:BUR59:NAF57:PAR53:SYR45:BRE44:KIE39:BER32:SIL25:RUH23:ARM17:WAR16:SPA(NorthCoast)14:UKR11:LVP11:ENC9:IRS8:NAO8:BLA6:HOL5:SEV4:BEL4:LON3:MOS3:NWG2:CLY1:PIC1:DEN1:PRU1,VEN10195:NAP7312:ROM6857:IOS5406:TRI4268:TYS4201:PIA3622:TUN3519:TYR3217:GOL2515:WMS2492:GRE2412:MAR2358:ADS2145:VIE2130:APU1695:TUS1580:AES1439:SPA(SouthCoast)1381:SER1264:ALB1263:SMY1213:POR1145:EMS1114:BUD1074:MAO848:MUN701:SPA671:CON629:BOH598:...:BUR182:PAR119:SIL112:ARM101:BER90:KIE88:LVP73:SPA(NorthCoast)68:NAO53:IRS51:ENC51:WAR50:RUH41:UKR35:SEV24:DEN19:BLA17:BEL15:HOL11:MOS11:PRU11:PIC8:NWG7:CLY7:LIV5:WAL4:EDI4:LON4:BAR2:BUL(EastCoast)2
59,1905SpringG,MUN2630:KIE2181:BER2043:DEN1392:BEL1364:HOL1083:NTH1073:SWE1031:BUR1023:WAR985:SIL954:RUH777:NWY772:PAR626:BOH612:BAL598:TYR528:MOS507:PRU490:EDI474:LIV449:BRE435:STP422:GAL372:PIC367:GOB361:GAS341:MAR305:LON303:VIE253:...:NWG140:VEN103:PIA74:TRI64:SEV59:BUD57:STP(NorthCoast)55:MAO50:WAL42:ROM33:POR29:BAR26:RUM22:CLY18:NAO14:SER13:TUS12:NAP6:ALB6:IRS6:APU4:NAF3:SPA(SouthCoast)3:TUN2:SPA(NorthCoast)2:ARM2:ANK1:GOL1:GRE1:BUL1,MUN10144:KIE8887:BER7928:DEN6230:HOL6014:BEL4723:RUH4194:SWE3301:SIL3250:BUR3140:NTH2991:WAR2720:BAL2576:PRU1934:BOH1824:PAR1742:NWY1641:TYR1594:HEL1580:LIV1268:PIC1147:MOS1118:EDI1092:BRE925:GOB923:GAS871:MAR839:STP813:SKA771:VIE764:...:STP(NorthCoast)165:BUD140:MAO117:SEV110:ROM79:WAL68:POR68:BAR57:CLY56:RUM45:TUS30:APU26:ALB25:IRS24:NAO24:SER24:NAP15:NAF6:SPA(SouthCoast)6:ARM5:TUN3:WMS3:SPA(NorthCoast)3:GOL2:TYS2:ANK1:CON1:GRE1:BUL1:SYR1
60,1905SpringA,VIE2244:TRI2162:BUD2073:RUM1494:BUL1227:SER1087:GRE1066:GAL1045:VEN903:TYR835:CON717:WAR670:AES633:SEV620:BOH577:IOS569:UKR545:ROM511:MOS428:ADS423:SMY422:NAP407:MUN366:SIL329:ALB291:ANK244:APU226:TUN196:PIA168:TUS134:BUL(SouthCoast)127:EMS116:TYS102:ARM89:LIV81:BER80:STP80:PRU60:BLA40:KIE26:SYR25:WMS23:GOL22:MAR19:RUH14:SPA(SouthCoast)9:BUR9:MAO7:FIN5:NWY4:HOL4:SPA3:NAF2:BUL(EastCoast)2:PAR1:LVP1:BEL1:DEN1,VIE8228:TRI8113:BUD7727:SER4919:RUM3900:GRE3465:VEN3333:GAL3331:TYR2833:BUL2812:WAR1691:BOH1633:IOS1546:ALB1522:ADS1516:UKR1357:AES1351:ROM1279:CON1209:NAP1118:SEV1111:MUN915:MOS847:SIL772:APU762:SMY669:TUN466:PIA379:BUL(SouthCoast)318:ANK315:...:BER255:EMS242:LIV175:ARM137:STP129:PRU119:WMS83:BLA73:KIE69:GOL58:MAR53:SYR38:RUH35:BEL22:BUR21:SPA(SouthCoast)16:NAF10:BUL(EastCoast)9:HOL9:PAR8:MAO8:FIN8:SPA7:NWY4:GAS3:POR2:DEN1:LVP1:EDI1:BRE1
61,1905SpringT,CON3429:SMY2612:BLA2221:SER2101:IOS2091:RUM1982:AES1957:GRE1940:BUL1815:SEV1811:ANK1748:BUD959:TRI894:ALB865:UKR816:MOS803:NAP625:EMS609:ADS576:ARM516:TUN509:GAL493:WAR426:TYS399:APU291:VIE275:VEN240:ROM222:BUL(SouthCoast)162:STP143:BUL(EastCoast)102:TYR89:LIV87:WMS83:SIL35:SYR30:GOL29:BOH27:TUS24:NAF20:PRU19:MAO13:NWY12:SPA(SouthCoast)10:PIA10:MUN9:FIN6:SWE4:BER2:POR2:MAR2:SPA2,CON11828:SMY8654:BLA7451:AES6911:BUL6639:ANK6437:GRE6081:SER5163:IOS4896:SEV4753:RUM4608:ARM2406:ALB2271:EMS1927:TRI1877:UKR1684:MOS1649:BUD1580:TUN1286:NAP1260:ADS1155:GAL848:TYS812:APU721:BUL(SouthCoast)655:WAR654:ROM490:VEN430:BUL(EastCoast)428:VIE396:STP244:WMS187:LIV166:TYR165:SYR148:SIL89:GOL51:MAO50:PRU46:NAF45:BOH45:TUS41:SPA(SouthCoast)21:NWY17:MUN14:PIA14:FIN12:BER6:SWE5:MAR4:POR3:SPA3:NAO1
